Image,Cell,Segmentation,WrongObject,ManualScoreMcam,ConfidenceMcam,ManualScoreOther,ConfidenceOther,ManualScoreFactin,ConfidenceFactin,SameSideOther,SameSideFactin,imgNameV1,Object,DateAcquired,ExposureCh1,PowerCh1,ExposureCh2,PowerCh2,ExposureCh3,PowerCh3,DAPI,FITC,TxRedCy5,Experiment,Replicate,Coverslip,Condition,Normalization
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_109_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006_Img_Cell_7_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2_7,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_91_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002_Img_Cell_23_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2_23,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_331_Img.png,NA,Yes - Other,None,2,OneEnd,3,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001_Img_Cell_17_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001.nd2_17,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_262_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006_Img_Cell_9_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2_9,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2,80thPctlNoClose_279_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007_Img_Cell_6_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2_6,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_375_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003_Img_Cell_31_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2_31,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_1373_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003_Img_Cell_27_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2_27,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_223_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004_Img_Cell_6_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004.nd2_6,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2,80thPctlNoClose_666_Img.png,NA,Yes - Other,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007_Img_Cell_32_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2_32,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_262_Img.png,NA,Yes - Other,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001_Img_Cell_14_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2_14,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_1265_Img.png,NA,Yes - Other,None,2,BothEnds,3,BothEnds,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005_Img_Cell_18_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005.nd2_18,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_161_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002_Img_Cell_29_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2_29,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_264_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,None,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001_Img_Cell_8_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2_8,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_1464_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005_Img_Cell_2_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005.nd2_2,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005.nd2,80thPctlNoClose_338_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005_Img_Cell_6_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_005.nd2_6,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2,80thPctlNoClose_221_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007_Img_Cell_8_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2_8,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2,80thPctlNoClose_232_Img.png,NA,"Yes - Other, Factin",OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007_Img_Cell_24_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2_24,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2,80thPctlNoClose_36_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006_Img_Cell_17_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2_17,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2,80thPctlNoClose_284_Img.png,NA,"Yes - Other, Factin",None,1,None,1,BothEnds,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006_Img_Cell_13_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2_13,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_141_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003_Img_Cell_13_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2_13,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004.nd2,80thPctlNoClose_329_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004_Img_Cell_11_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_004.nd2_11,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007.nd2,80thPctlNoClose_395_Img.png,NA,Yes - Other,None,1,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007_Img_Cell_16_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007.nd2_16,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_510_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002_Img_Cell_21_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2_21,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_120_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006_Img_Cell_18_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2_18,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005.nd2,80thPctlNoClose_337_Img.png,NA,Yes - Other,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005_Img_Cell_1_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_005.nd2_1,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_257_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003_Img_Cell_24_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2_24,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_884_Img.png,NA,Yes - Other,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006_Img_Cell_3_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2_3,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_60_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006_Img_Cell_6_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2_6,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_5_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002_Img_Cell_26_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002.nd2_26,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2,80thPctlNoClose_303_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006_Img_Cell_22_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2_22,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_286_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001_Img_Cell_22_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2_22,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2,80thPctlNoClose_389_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007_Img_Cell_19_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_007.nd2_19,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2,80thPctlNoClose_297_Img.png,NA,Yes - Other,OneEnd,3,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001_Img_Cell_20_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_001.nd2_20,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001.nd2,80thPctlNoClose_1156_Img.png,NA,NA,OneEnd,2,OneEnd,3,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001_Img_Cell_4_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_001.nd2_4,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007.nd2,80thPctlNoClose_799_Img.png,NA,NA,OneEnd,2,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007_Img_Cell_18_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_007.nd2_18,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2,80thPctlNoClose_376_Img.png,NA,Yes - Other,None,2,OneEnd,2,OneEnd,3,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006_Img_Cell_8_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_006.nd2_8,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2,80thPctlNoClose_220_Img.png,NA,Yes - Other,None,1,OneEnd,2,OneEnd,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006_Img_Cell_10_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_006.nd2_10,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_004.nd2,80thPctlNoClose_267_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_004_Img_Cell_29_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_004.nd2_29,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2,80thPctlNoClose_181_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002_Img_Cell_33_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_002.nd2_33,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_003.nd2,80thPctlNoClose_1007_Img.png,NA,Yes - Other,OneEnd,2,OneEnd,2,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_003_Img_Cell_8_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S1_003.nd2_8,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov1,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002.nd2,80thPctlNoClose_75_Img.png,NA,NA,None,1,None,1,None,1,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002_Img_Cell_17_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_002.nd2_17,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2,80thPctlNoClose_154_Img.png,NA,NA,None,2,None,2,None,2,NA,NA,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003_Img_Cell_23_80thPctlNoClose.png,20221007_KKGK4_MCAM488-100_RDX594-100_Ph405-150_60X_S2_003.nd2_23,10/7/202,0.1,50,0.1,50,0.15,50,3,1,2,20221003_Exp4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4,20221003_KKGK4_StainMCAM-RDX-Factin_Rep4_Cov2,KKGK4_StainMCAM-RDX-Factin,
